songid,track,artist,region,datee,position,streams,danceability,energy,song_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_sig,country_name,rank,score,high,low,gdp,fam,health,freedom,gen,trust,dys,country_name,cap_name,cap_lat,cap_long,cc,continent
0q0TDcXNZHj0prJIG4R4Jz,"DIAMOND SUNSET","Hiroomi Tosaka",jp,2017-12-03,195,3386,0.599,0.845,2.0,-4.992,1.0,0.083,0.107,0.0,0.153,0.666,103.0,203947.0,4.0,Japan,51,5.92000007629395,5.99071944460273,5.84928070798516,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,1.36322355270386,Japan,Tokyo,35.6833333333333,139.75,JP,Asia
0qYTZCo5Bwh1nsUFGZP3zn,"Felices los 4",Maluma,py,2017-12-31,38,5739,0.755,0.789,5.0,-4.502,1.0,0.146,0.231,0.0,0.351,0.737,93.973,229849.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
1ugI5iU8E5yKoOYMmYbVLE,"100 Años",Ha*Ash,uy,2017-11-30,193,1106,0.56,0.754,5.0,-4.923,1.0,0.0841,0.0856,0.0,0.132,0.607,170.021,184653.0,4.0,Uruguay,28,6.4539999961853,6.54590621769428,6.36209377467632,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.175096929073334,0.178061872720718,2.17240953445435,Uruguay,Montevideo,-34.85,-56.166667,UY,"South America"
0swhRlMVAFZUralMYJ7RAj,"Punto G - Remix",Brytiago,do,2017-05-06,150,1068,0.78,0.586,9.0,-4.569,0.0,0.14,0.211,0.0,0.104,0.31,140.086,446010.0,4.0,"Dominican Republic",86,5.23000001907349,5.34906088516116,5.11093915298581,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,1.31946516036987,"Dominican Republic","Santo Domingo",18.4666666666667,-69.9,DO,"North America"
2Wf68eYFga8t2xZXLtTuU1,"Tatlım Tatlım - Orijinal Film Müziği","Ersay Üner",tr,2017-12-31,125,10775,0.605,0.337,9.0,-10.223,0.0,0.169,0.147,5.16e-05,0.0786,0.599,105.306,215692.0,4.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
2UgmthxiqZnsvfLOSqx0BT,Caramelle,"Dark Polo Gang",it,2017-06-04,38,42747,0.822,0.595,0.0,-8.415,1.0,0.0983,0.244,0.00186,0.113,0.641,119.978,150750.0,4.0,Italy,48,5.96400022506714,6.04273690596223,5.88526354417205,1.39506661891937,1.44492328166962,0.853144347667694,0.256450712680817,0.17278964817524,0.0280280914157629,1.81331205368042,Italy,Rome,41.9,12.483333,IT,Europe
1KSqYYJFyfTecXFk9M0prc,"Escápate Conmigo",Wisin,py,2017-12-31,21,8332,0.744,0.859,11.0,-3.166,1.0,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,232787.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
1N9VY22tQUnD84bNWUsyKe,"Una Flor",Ozuna,py,2017-11-09,154,1119,0.69,0.402,0.0,-7.973,0.0,0.116,0.736,0.0,0.112,0.298,96.89,206480.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
6YZdkObH88npeKrrkb8Ggf,"DUELE EL CORAZON","Enrique Iglesias",py,2017-06-23,152,1050,0.724,0.904,8.0,-3.354,0.0,0.0966,0.0786,0.0,0.226,0.846,90.999,200813.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
3YDjqMC2P5jW1RjXhaEuK2,"Kouya Wo Aruke","ASIAN KUNG-FU GENERATION",jp,2017-06-18,171,2164,0.288,0.823,7.0,-3.667,1.0,0.0493,0.0033,0.281,0.218,0.364,165.032,256427.0,4.0,Japan,51,5.92000007629395,5.99071944460273,5.84928070798516,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,1.36322355270386,Japan,Tokyo,35.6833333333333,139.75,JP,Asia
0EM85Qj3526QtxCBOQL6rT,Du,Nemo,ch,2017-12-31,106,7340,0.522,0.493,5.0,-6.74,1.0,0.0613,0.587,0.0,0.111,0.297,143.827,216027.0,5.0,Switzerland,4,7.49399995803833,7.56177242040634,7.42622749567032,1.56497955322266,1.51691174507141,0.858131289482117,0.620070576667786,0.290549278259277,0.367007285356522,2.2767162322998,Switzerland,Bern,46.9166666666667,7.466667,CH,Europe
3XI2m6F7r5Wg61dx8RZM3Q,"Di Sana Cinta Di Sini Rindu",Tajul,my,2017-11-16,196,4387,0.513,0.578,11.0,-6.663,0.0,0.0253,0.181,0.0,0.114,0.286,95.994,206944.0,4.0,Malaysia,42,6.08400011062622,6.17997963652015,5.98802058473229,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.416608929634094,0.0656007081270218,2.00444889068604,Malaysia,"Kuala Lumpur",3.16666666666667,101.7,MY,Asia
2gkQ2yVzaer5qx2NzJnHXh,"Harus Aku","Sufian Suhaimi",my,2017-08-17,199,3834,0.486,0.3,1.0,-7.728,1.0,0.0293,0.855,0.0,0.164,0.241,145.966,244566.0,4.0,Malaysia,42,6.08400011062622,6.17997963652015,5.98802058473229,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.416608929634094,0.0656007081270218,2.00444889068604,Malaysia,"Kuala Lumpur",3.16666666666667,101.7,MY,Asia
2cx4iaLF05RyNUSlm0p3y4,"Ekki Seena",Attan,is,2017-10-28,94,1007,0.776,0.652,6.0,-4.917,0.0,0.0506,0.153,1.64e-06,0.117,0.364,98.029,212767.0,4.0,Iceland,3,7.50400018692017,7.62203047305346,7.38596990078688,1.480633020401,1.6105740070343,0.833552122116089,0.627162635326385,0.475540220737457,0.153526559472084,2.32271528244019,Iceland,Reykjavik,64.15,-21.95,IS,Europe
6Zosz8w6CmdGMZM6p4JlbQ,"Me Rehúso","Danny Ocean",py,2017-06-04,3,11107,0.746,0.794,1.0,-6.331,1.0,0.0698,0.0258,0.0,0.0497,0.447,104.827,205741.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
64kdCC2kt1EhlePTTWe70B,Trapano,Madman,it,2017-12-31,80,40375,0.778,0.842,8.0,-4.589,1.0,0.117,0.144,0.0,0.126,0.22,146.926,173692.0,4.0,Italy,48,5.96400022506714,6.04273690596223,5.88526354417205,1.39506661891937,1.44492328166962,0.853144347667694,0.256450712680817,0.17278964817524,0.0280280914157629,1.81331205368042,Italy,Rome,41.9,12.483333,IT,Europe
5bgwqaRSS3M8WHWruHgSL5,8TEEN,Khalid,au,2017-11-14,189,21504,0.83,0.585,1.0,-5.802,1.0,0.0366,0.225,0.00209,0.0576,0.642,105.03,228600.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
0BpqRe4V2t3EIln48L1ZEQ,35,"Taco Hemingway",pl,2017-10-23,180,4901,0.264,0.672,0.0,-9.204,0.0,0.271,0.404,0.17,0.0781,0.166,74.204,144547.0,5.0,Poland,46,5.97300004959106,6.05390834122896,5.89209175795317,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,1.79772281646729,Poland,Warsaw,52.25,21.0,PL,Europe
2bGwLlCIKzk00kcUK6QhZv,"Me Tehtiin Tää",Robin,fi,2017-10-26,19,32002,0.594,0.665,0.0,-5.32,0.0,0.036,0.0332,0.0,0.177,0.391,95.051,238257.0,4.0,Finland,5,7.4689998626709,7.52754207581282,7.41045764952898,1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,0.24548277258873,0.38261154294014,2.4301815032959,Finland,Helsinki,60.1666666666667,24.933333,FI,Europe
3noN1TxpjbjjmKqssghvg8,"Si Me Dices Que Si (feat. Nicky Jam)",Cosculluela,py,2017-09-08,173,1108,0.67,0.679,7.0,-5.618,1.0,0.118,0.189,0.0,0.168,0.798,172.069,276688.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
1RcJsBhCLIirV7PPJT5A2k,"Amorcito Enfermito","Héctor Acosta ""El Torito""",do,2017-12-31,180,1080,0.844,0.686,0.0,-5.247,0.0,0.0421,0.141,0.0,0.35,0.759,122.966,230547.0,4.0,"Dominican Republic",86,5.23000001907349,5.34906088516116,5.11093915298581,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,1.31946516036987,"Dominican Republic","Santo Domingo",18.4666666666667,-69.9,DO,"North America"
5n09CeRGwKaxizUFx7xNK9,"Reina de Papi","Romeo Santos",do,2017-08-06,148,1091,0.793,0.634,10.0,-6.037,0.0,0.0419,0.586,0.0,0.294,0.829,115.002,237282.0,4.0,"Dominican Republic",86,5.23000001907349,5.34906088516116,5.11093915298581,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,1.31946516036987,"Dominican Republic","Santo Domingo",18.4666666666667,-69.9,DO,"North America"
5OOkp4U9P9oL23maHFHL1h,Panda,Desiigner,gr,2017-04-01,66,1040,0.576,0.766,10.0,-4.943,0.0,0.449,0.028,1.68e-06,0.366,0.236,144.833,246761.0,4.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
2gj1dlQsdFzDniu10D3Yxq,"İstanbul","Manuş Baba",tr,2017-12-16,200,7826,0.64,0.528,7.0,-9.166,1.0,0.0398,0.714,0.00146,0.103,0.63,115.142,187000.0,4.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
6fTsxhIosAU6zXTAhSaemI,"Chasing Highs",ALMA,gb,2017-12-18,130,62368,0.782,0.764,2.0,-4.591,0.0,0.0572,0.303,1.17e-05,0.433,0.526,111.968,195678.0,4.0,"United Kingdom",19,6.71400022506714,6.78379176110029,6.64420868903399,1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662,1.70414352416992,"United Kingdom",London,51.5,-0.083333,GB,Europe
0JoHqmlqE0W0i9prt6kcHR,"Cuatro Babys",Maluma,py,2017-09-09,154,1188,0.772,0.547,6.0,-6.373,0.0,0.0541,0.0983,4.35e-06,0.107,0.0957,130.099,278107.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
2RobEQGaFJS8tZ0EWnCtld,"鱗(うろこ)","Motohiro Hata",jp,2017-12-31,119,5059,0.48,0.746,6.0,-4.613,1.0,0.0299,0.122,0.0,0.103,0.465,90.015,321667.0,4.0,Japan,51,5.92000007629395,5.99071944460273,5.84928070798516,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,1.36322355270386,Japan,Tokyo,35.6833333333333,139.75,JP,Asia
1vxw6aYJls2oq3gW0DujAo,Crazy,"Gnarls Barkley",au,2017-12-11,192,22405,0.855,0.587,8.0,-4.589,1.0,0.0336,0.0505,0.00714,0.105,0.64,111.97,177466.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
6F9BrSf6kqJkV6Uyq589uj,"B.U.H.O (feat. Duki & Klave)",Midel,uy,2017-12-31,119,1854,0.896,0.715,2.0,-3.37,1.0,0.0544,0.195,0.0,0.0678,0.513,128.01,298394.0,4.0,Uruguay,28,6.4539999961853,6.54590621769428,6.36209377467632,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.175096929073334,0.178061872720718,2.17240953445435,Uruguay,Montevideo,-34.85,-56.166667,UY,"South America"
58K5nAWRgdHtdUdrQaScGv,"Finally It's Christmas Again","You Know Who",dk,2017-12-25,127,11383,0.719,0.646,7.0,-6.03,1.0,0.0272,0.0695,5.05e-06,0.0903,0.539,96.984,231080.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
2mCF8L0brIs88eH6Kf2h9p,"Fast Car","Jonas Blue",au,2017-07-18,171,17136,0.56,0.592,9.0,-6.951,1.0,0.0544,0.455,0.0,0.297,0.564,112.684,212424.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
1e315r3zQjsng2z952ePQ1,"Ninguém É de Ferro","Wesley Safadão",br,2017-12-31,61,154169,0.688,0.92,0.0,-3.853,1.0,0.069,0.299,0.0,0.0322,0.905,156.006,137698.0,4.0,Brazil,22,6.63500022888184,6.72546950161457,6.5445309561491,1.10735321044922,1.43130600452423,0.616552352905273,0.437453746795654,0.16234989464283,0.111092761158943,2.76926708221436,Brazil,Brasilia,-15.7833333333333,-47.916667,BR,"South America"
7KOlJ92bu51cltsD9KU5I7,T-Shirt,Migos,gr,2017-04-08,65,1068,0.865,0.687,10.0,-3.744,0.0,0.217,0.242,0.0,0.158,0.486,139.023,242407.0,4.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
5mR5GuercvLXgx4TPnGl9k,"Mordida, Beijo e Tapa","Naiara Azevedo",br,2017-12-31,138,79281,0.891,0.887,4.0,-2.055,1.0,0.0433,0.226,0.0,0.139,0.732,120.042,153602.0,4.0,Brazil,22,6.63500022888184,6.72546950161457,6.5445309561491,1.10735321044922,1.43130600452423,0.616552352905273,0.437453746795654,0.16234989464283,0.111092761158943,2.76926708221436,Brazil,Brasilia,-15.7833333333333,-47.916667,BR,"South America"
5nCtCCB5i1OfbADvynNw0i,"Shape of You (Latin Remix) [feat. Zion & Lennox]","Ed Sheeran",py,2017-07-14,117,1426,0.787,0.872,1.0,-1.397,0.0,0.0871,0.168,1.51e-06,0.0408,0.46,95.995,237664.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
54lOVJJ98nfVFDK1u1csgo,"Casi Humanos",Dvicio,es,2017-11-21,197,18829,0.744,0.608,7.0,-5.791,1.0,0.0262,0.0743,1.08e-06,0.0902,0.785,107.941,242427.0,4.0,Spain,34,6.40299987792969,6.4710548453033,6.33494491055608,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986,1.92775774002075,Spain,Madrid,40.4,-3.683333,ES,Europe
3lyeSiAIdLoZUHhV8psOTI,"Feed Me Dope",Future,gr,2017-10-23,66,1078,0.853,0.688,8.0,-6.509,0.0,0.296,0.0118,0.0,0.151,0.565,150.012,166693.0,4.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
6yxQYuItvkkjEDGvORwzeD,"Nummer Eins",Stereoact,at,2017-01-25,136,1844,0.783,0.649,8.0,-5.352,1.0,0.0637,0.032,0.0,0.347,0.657,122.991,178703.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
2ISl1zekPsc26sUQpVt8UB,"Merry Christmas Everyone - Remastered","Shakin' Stevens",lv,2017-12-24,109,1280,0.541,0.909,9.0,-3.101,1.0,0.0358,0.128,0.0,0.128,0.962,203.862,220160.0,4.0,Latvia,54,5.84999990463257,5.92026353821158,5.77973627105355,1.26074862480164,1.40471494197845,0.638566970825195,0.325707912445068,0.153074786067009,0.0738427266478539,1.99365520477295,Latvia,Riga,56.95,24.1,LV,Europe
7DM4BPaS7uofFul3ywMe46,"Vente Pa' Ca","Ricky Martin",py,2017-10-12,139,1076,0.663,0.92,11.0,-4.07,0.0,0.226,0.00431,1.69e-05,0.101,0.533,99.935,259196.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
2Rnn1qllvadls6PIU8pWOH,"Mon Poto",Fouli,dk,2017-10-30,200,7509,0.793,0.662,6.0,-7.095,0.0,0.0531,0.504,0.00027,0.0736,0.676,120.052,241625.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
5hfpu8saHLGedbHRtNCYjm,"Trap Paris (feat. Quavo & Ty Dolla $ign)","Machine Gun Kelly",ca,2017-08-10,200,17902,0.967,0.646,4.0,-4.818,0.0,0.0593,0.0242,2.31e-06,0.0916,0.2,124.994,203000.0,4.0,Canada,7,7.31599998474121,7.38440283536911,7.24759713411331,1.47920441627502,1.48134899139404,0.83455765247345,0.611100912094116,0.435539722442627,0.287371516227722,2.18726444244385,Canada,Ottawa,45.4166666666667,-75.7,CA,"Central America"
7ehmaSwhEZv4aaJzxsVMGY,"She Don't Give a FO (feat. Khea)",Duki,py,2017-12-31,114,1714,0.854,0.556,1.0,-4.49,1.0,0.14,0.345,0.0,0.165,0.342,119.938,209531.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
3e0mpxrpVrWj27EpEzs6ZV,"Alles ist erleuchtet",Casper,at,2017-09-06,178,1928,0.289,0.668,5.0,-7.391,0.0,0.0652,0.00866,3.29e-06,0.471,0.329,148.515,233560.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
2m2ZGfJcs3lHWNPzhWH3XH,"La Modelo",Ozuna,py,2017-12-31,116,1694,0.822,0.743,1.0,-2.038,1.0,0.0451,0.213,0.0103,0.0957,0.78,98.005,256551.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
66pK7thQ0yw1xlqw8AQSlw,"Tacos Altos",Farruko,py,2017-12-30,196,1138,0.837,0.562,4.0,-6.142,0.0,0.248,0.221,0.0,0.118,0.204,139.931,306947.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
0k93MXOj0kSXo84SvSDeUz,"Ocean Drive","Duke Dumont",au,2017-01-01,200,9790,0.689,0.711,8.0,-5.027,0.0,0.0455,0.00714,0.000499,0.135,0.566,115.048,206320.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
6L778PA16SuyYvFhqnMndY,"Starboy - Kygo Remix","The Weeknd",au,2017-01-11,171,15274,0.751,0.623,9.0,-7.215,0.0,0.0939,0.209,0.0,0.168,0.383,93.01,244720.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
3E9s5Feisg3xmzzAHdq4aa,"Remexe mexe",Delano,br,2017-06-08,169,42988,0.877,0.841,7.0,-4.385,0.0,0.159,0.0406,5.08e-06,0.133,0.628,94.999,196895.0,4.0,Brazil,22,6.63500022888184,6.72546950161457,6.5445309561491,1.10735321044922,1.43130600452423,0.616552352905273,0.437453746795654,0.16234989464283,0.111092761158943,2.76926708221436,Brazil,Brasilia,-15.7833333333333,-47.916667,BR,"South America"
6hjck7ERXicpsW51UkdHCA,Safari,Maxwell,at,2017-03-06,200,1454,0.834,0.768,8.0,-7.767,0.0,0.205,0.243,5.18e-06,0.142,0.738,129.996,158969.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
76Fc23n9Nrs4wULSY58LPc,"Aquecimento das Potrancas","MC WM",py,2017-12-31,68,2808,0.879,0.701,1.0,-3.194,1.0,0.181,0.00653,9.03e-06,0.143,0.802,160.018,189231.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
4ZE3QC5OoDJabzL4cepNtq,"Ku Hanya Sayang Padamu","Aiman Tino",my,2017-12-29,188,4347,0.577,0.845,0.0,-6.809,1.0,0.0366,0.0507,0.0,0.106,0.546,140.028,182206.0,4.0,Malaysia,42,6.08400011062622,6.17997963652015,5.98802058473229,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.416608929634094,0.0656007081270218,2.00444889068604,Malaysia,"Kuala Lumpur",3.16666666666667,101.7,MY,Asia
5XSwdC5vHtheRRrMmGoEVV,"How To Make Gravy","Paul Kelly",au,2017-12-26,170,21651,0.28,0.737,4.0,-6.061,1.0,0.0591,0.072,2.28e-06,0.245,0.449,189.748,267307.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
3A1LphuJ5lQD6NjPtxtYFh,"Aquela Pessoa - Ao Vivo","Henrique & Juliano",br,2017-12-31,102,102221,0.688,0.744,0.0,-5.739,1.0,0.0351,0.535,0.0,0.376,0.751,108.059,163120.0,4.0,Brazil,22,6.63500022888184,6.72546950161457,6.5445309561491,1.10735321044922,1.43130600452423,0.616552352905273,0.437453746795654,0.16234989464283,0.111092761158943,2.76926708221436,Brazil,Brasilia,-15.7833333333333,-47.916667,BR,"South America"
2vD1hN8Oxqfh4umefOVIqP,"Mandy Moore",Hov1,se,2017-12-30,97,23665,0.779,0.596,6.0,-7.194,0.0,0.193,0.0106,0.0,0.0774,0.559,115.006,209710.0,4.0,Sweden,9,7.28399991989136,7.34409487739205,7.22390496239066,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.385399252176285,0.384398728609085,2.09753799438477,Sweden,Stockholm,59.3333333333333,18.05,SE,Europe
